"order_id","date","customer_name","region","product","category","quantity","unit_price","before_discount_amount","discount_amount","discount_percentage","sales_amount","value_cheking"
"ORD0634","2023-07-22","Customer_42","West","Laptop","Electronics",5,"3553.00","17765.00","1954.15","0.1100","15810.85","correct"
"ORD0635","2023-06-08","Customer_28","West","Table","Furniture",2,"3543.00","7086.00","779.46","0.1100","6306.54","correct"
"ORD0636","2023-06-04","Customer_11","South","Monitor","Electronics",2,"1274.00","2548.00","687.96","0.2700","1860.04","correct"
"ORD0637","2024-07-03","Customer_111","East","Monitor","Electronics",1,"1898.00","1898.00","455.52","0.2400","1442.48","correct"
"ORD0638","2023-02-01","Customer_19","West","Cabinet","Furniture",10,"1426.00","14260.00","2566.80","0.1800","11693.20","correct"
"ORD0639","2023-01-10","Customer_188","West","Monitor","Electronics",8,"1943.00","15544.00","0.00","0.0000","15544.00","correct"
"ORD0640","2023-02-05","Customer_76","East","Mobile","Electronics",2,"2643.00","5286.00","422.88","0.0800","4863.12","correct"
"ORD0641","2023-08-23","Customer_129","West","Stapler","Office Supplies",1,"4236.00","4236.00","169.44","0.0400","4066.56","correct"
"ORD0642","2024-06-08","Customer_195","East","Laptop","Electronics",7,"1741.00","12187.00","121.87","0.0100","12065.13","correct"
"ORD0643","2023-12-23","Customer_89","West","Notebook","Office Supplies",3,"388.00","1164.00","174.60","0.1500","989.40","correct"
"ORD0644","2024-04-22","Customer_69","West","File","Office Supplies",6,"1982.00","11892.00","2973.00","0.2500","8919.00","correct"
"ORD0645","2024-07-20","Customer_72","East","Notebook","Office Supplies",9,"3764.00","33876.00","9485.28","0.2800","24390.72","correct"
"ORD0646","2024-07-06","Customer_57","West","Laptop","Electronics",7,"4635.00","32445.00","5840.10","0.1800","26604.90","correct"
"ORD0647","2023-04-01","Customer_73","South","Table","Furniture",3,"2140.00","6420.00","64.20","0.0100","6355.80","correct"
"ORD0648","2023-12-12","Customer_38","East","Monitor","Electronics",4,"211.00","844.00","211.00","0.2500","633.00","correct"
"ORD0649","2024-07-03","Customer_70","East","Monitor","Electronics",2,"3726.00","7452.00","521.64","0.0700","6930.36","correct"
"ORD0650","2023-10-08","Customer_179","West","Chair","Furniture",1,"2981.00","2981.00","59.62","0.0200","2921.38","correct"
"ORD0651","2024-07-08","Customer_68","West","File","Office Supplies",7,"1566.00","10962.00","1534.68","0.1400","9427.32","correct"
"ORD0652","2023-10-10","Customer_128","West","Laptop","Electronics",8,"2581.00","20648.00","4336.08","0.2100","16311.92","correct"
"ORD0653","2024-02-22","Customer_148","South","Printer","Electronics",6,"1830.00","10980.00","2196.00","0.2000","8784.00","correct"
"ORD0654","2024-02-19","Customer_177","East","Monitor","Electronics",9,"4760.00","42840.00","7282.80","0.1700","35557.20","correct"
"ORD0655","2024-07-27","Customer_176","West","Cabinet","Furniture",4,"3757.00","15028.00","601.12","0.0400","14426.88","correct"
"ORD0656","2023-06-13","Customer_23","North","Stapler","Office Supplies",9,"4788.00","43092.00","430.92","0.0100","42661.08","correct"
"ORD0657","2023-10-09","Customer_172","South","Chair","Furniture",10,"2135.00","21350.00","2775.50","0.1300","18574.50","correct"
"ORD0658","2023-08-04","Customer_68","West","Notebook","Office Supplies",6,"4202.00","25212.00","2773.32","0.1100","22438.68","correct"
"ORD0659","2023-08-17","Customer_71","East","Stapler","Office Supplies",1,"1508.00","1508.00","180.96","0.1200","1327.04","correct"
"ORD0660","2024-05-06","Customer_107","West","Table","Furniture",7,"2736.00","19152.00","5745.60","0.3000","13406.40","correct"
"ORD0661","2023-03-21","Customer_55","West","Laptop","Electronics",2,"4767.00","9534.00","2097.48","0.2200","7436.52","correct"
"ORD0662","2023-03-29","Customer_109","North","Cabinet","Furniture",3,"2609.00","7827.00","1878.48","0.2400","5948.52","correct"
"ORD0663","2024-10-26","Customer_148","South","Chair","Furniture",3,"3056.00","9168.00","2658.72","0.2900","6509.28","correct"
"ORD0664","2024-09-20","Customer_29","West","Notebook","Office Supplies",1,"2117.00","2117.00","486.91","0.2300","1630.09","correct"
"ORD0665","2023-11-27","Customer_9","South","Pen","Office Supplies",10,"1057.00","10570.00","2853.90","0.2700","7716.10","correct"
"ORD0666","2024-08-03","Customer_15","South","Mobile","Electronics",1,"3048.00","3048.00","182.88","0.0600","2865.12","correct"
"ORD0667","2024-07-16","Customer_182","East","Pen","Office Supplies",10,"2422.00","24220.00","6055.00","0.2500","18165.00","correct"
"ORD0668","2024-05-09","Customer_69","West","Printer","Electronics",5,"4890.00","24450.00","3667.50","0.1500","20782.50","correct"
"ORD0669","2024-05-07","Customer_35","West","File","Office Supplies",9,"2753.00","24777.00","6689.79","0.2700","18087.21","correct"
"ORD0670","2023-10-14","Customer_6","North","Cabinet","Furniture",7,"375.00","2625.00","0.00","0.0000","2625.00","correct"
"ORD0671","2023-11-02","Customer_15","South","Laptop","Electronics",7,"215.00","1505.00","316.05","0.2100","1188.95","correct"
"ORD0672","2024-02-12","Customer_182","East","Laptop","Electronics",2,"4158.00","8316.00","665.28","0.0800","7650.72","correct"
"ORD0673","2023-09-20","Customer_10","West","Printer","Electronics",8,"4652.00","37216.00","7443.20","0.2000","29772.80","correct"
"ORD0674","2023-10-17","Customer_106","West","Cabinet","Furniture",4,"1389.00","5556.00","611.16","0.1100","4944.84","correct"
"ORD0675","2024-05-23","Customer_42","West","Table","Furniture",9,"1762.00","15858.00","1427.22","0.0900","14430.78","correct"
"ORD0676","2023-06-04","Customer_125","South","Stapler","Office Supplies",8,"778.00","6224.00","0.00","0.0000","6224.00","correct"
"ORD0677","2023-10-16","Customer_157","South","Cabinet","Furniture",6,"3551.00","21306.00","1278.36","0.0600","20027.64","correct"
"ORD0678","2024-05-05","Customer_171","North","Printer","Electronics",6,"4323.00","25938.00","1296.90","0.0500","24641.10","correct"
"ORD0679","2024-08-01","Customer_74","South","Table","Furniture",9,"1977.00","17793.00","177.93","0.0100","17615.07","correct"
"ORD0680","2023-04-05","Customer_36","South","Pen","Office Supplies",3,"1412.00","4236.00","508.32","0.1200","3727.68","correct"
"ORD0681","2023-04-08","Customer_61","East","Desk","Furniture",2,"3123.00","6246.00","1748.88","0.2800","4497.12","correct"
"ORD0682","2024-01-24","Customer_125","South","Notebook","Office Supplies",4,"4903.00","19612.00","2157.32","0.1100","17454.68","correct"
"ORD0683","2024-05-11","Customer_63","East","Printer","Electronics",2,"687.00","1374.00","316.02","0.2300","1057.98","correct"
"ORD0684","2023-06-25","Customer_161","North","Printer","Electronics",7,"4450.00","31150.00","3738.00","0.1200","27412.00","correct"
"ORD0685","2023-10-24","Customer_158","West","Notebook","Office Supplies",7,"2722.00","19054.00","762.16","0.0400","18291.84","correct"
"ORD0686","2024-05-21","Customer_128","West","Desk","Furniture",10,"2200.00","22000.00","3520.00","0.1600","18480.00","correct"
"ORD0687","2024-04-13","Customer_149","North","Cabinet","Furniture",9,"4501.00","40509.00","9722.16","0.2400","30786.84","correct"
"ORD0688","2023-09-13","Customer_50","North","Stapler","Office Supplies",9,"375.00","3375.00","303.75","0.0900","3071.25","correct"
"ORD0689","2023-01-15","Customer_59","South","Printer","Electronics",8,"1449.00","11592.00","2550.24","0.2200","9041.76","correct"
"ORD0690","2023-11-12","Customer_122","West","Notebook","Office Supplies",8,"364.00","2912.00","786.24","0.2700","2125.76","correct"
"ORD0691","2023-08-14","Customer_91","North","Printer","Electronics",3,"1497.00","4491.00","89.82","0.0200","4401.18","correct"
"ORD0692","2024-09-21","Customer_46","East","Monitor","Electronics",8,"3244.00","25952.00","2076.16","0.0800","23875.84","correct"
"ORD0693","2023-02-21","Customer_181","West","Desk","Furniture",4,"4122.00","16488.00","0.00","0.0000","16488.00","correct"
"ORD0694","2023-08-01","Customer_187","South","Stapler","Office Supplies",6,"3513.00","21078.00","1264.68","0.0600","19813.32","correct"
"ORD0695","2023-12-16","Customer_34","South","Printer","Electronics",7,"2772.00","19404.00","970.20","0.0500","18433.80","correct"
"ORD0696","2023-06-24","Customer_70","East","Monitor","Electronics",8,"2355.00","18840.00","1695.60","0.0900","17144.40","correct"
"ORD0697","2024-10-22","Customer_97","South","Monitor","Electronics",3,"1460.00","4380.00","394.20","0.0900","3985.80","correct"
"ORD0698","2023-05-23","Customer_5","North","Stapler","Office Supplies",1,"677.00","677.00","6.77","0.0100","670.23","correct"
"ORD0699","2023-04-22","Customer_137","South","Pen","Office Supplies",4,"2696.00","10784.00","539.20","0.0500","10244.80","correct"
"ORD0700","2023-01-19","Customer_180","East","Laptop","Electronics",10,"1665.00","16650.00","4162.50","0.2500","12487.50","correct"
"ORD0701","2023-12-08","Customer_35","West","Desk","Furniture",2,"899.00","1798.00","467.48","0.2600","1330.52","correct"
"ORD0702","2023-06-01","Customer_47","North","Stapler","Office Supplies",7,"4604.00","32228.00","4189.64","0.1300","28038.36","correct"
"ORD0703","2023-07-08","Customer_84","East","Table","Furniture",1,"1593.00","1593.00","286.74","0.1800","1306.26","correct"
"ORD0704","2024-12-13","Customer_147","North","Laptop","Electronics",5,"1396.00","6980.00","1116.80","0.1600","5863.20","correct"
"ORD0705","2024-12-08","Customer_3","North","Cabinet","Furniture",4,"161.00","644.00","115.92","0.1800","528.08","correct"
"ORD0706","2024-06-20","Customer_197","West","Laptop","Electronics",2,"2558.00","5116.00","1279.00","0.2500","3837.00","correct"
"ORD0707","2023-03-09","Customer_199","South","Mobile","Electronics",3,"1268.00","3804.00","76.08","0.0200","3727.92","correct"
"ORD0708","2024-10-30","Customer_178","North","Chair","Furniture",1,"3842.00","3842.00","192.10","0.0500","3649.90","correct"
"ORD0709","2024-12-14","Customer_2","West","Notebook","Office Supplies",4,"245.00","980.00","107.80","0.1100","872.20","correct"
"ORD0710","2023-03-26","Customer_74","South","File","Office Supplies",2,"565.00","1130.00","0.00","0.0000","1130.00","correct"
"ORD0711","2024-11-08","Customer_141","West","Printer","Electronics",6,"602.00","3612.00","939.12","0.2600","2672.88","correct"
"ORD0712","2023-03-08","Customer_72","East","File","Office Supplies",9,"2589.00","23301.00","3728.16","0.1600","19572.84","correct"
"ORD0713","2023-08-14","Customer_68","West","Desk","Furniture",4,"1725.00","6900.00","1449.00","0.2100","5451.00","correct"
"ORD0714","2023-03-25","Customer_88","South","Laptop","Electronics",2,"111.00","222.00","64.38","0.2900","157.62","correct"
"ORD0715","2024-01-17","Customer_41","South","Laptop","Electronics",3,"4813.00","14439.00","2743.41","0.1900","11695.59","correct"
"ORD0716","2023-03-05","Customer_70","East","Stapler","Office Supplies",3,"251.00","753.00","90.36","0.1200","662.64","correct"
"ORD0717","2024-03-24","Customer_37","South","Mobile","Electronics",9,"2978.00","26802.00","4020.30","0.1500","22781.70","correct"
"ORD0718","2024-03-10","Customer_55","West","Notebook","Office Supplies",9,"2501.00","22509.00","6077.43","0.2700","16431.57","correct"
"ORD0719","2023-07-11","Customer_56","West","Printer","Electronics",4,"2444.00","9776.00","1857.44","0.1900","7918.56","correct"
"ORD0720","2024-12-15","Customer_67","West","Monitor","Electronics",10,"110.00","1100.00","209.00","0.1900","891.00","correct"
"ORD0721","2023-07-09","Customer_77","North","Laptop","Electronics",1,"1850.00","1850.00","499.50","0.2700","1350.50","correct"
"ORD0722","2024-08-25","Customer_124","South","Stapler","Office Supplies",4,"3498.00","13992.00","3358.08","0.2400","10633.92","correct"
"ORD0723","2023-09-25","Customer_56","West","File","Office Supplies",4,"2814.00","11256.00","3264.24","0.2900","7991.76","correct"
"ORD0724","2023-12-11","Customer_90","West","Mobile","Electronics",4,"2909.00","11636.00","1163.60","0.1000","10472.40","correct"
"ORD0725","2024-06-25","Customer_52","East","Desk","Furniture",4,"4495.00","17980.00","5394.00","0.3000","12586.00","correct"
"ORD0726","2023-11-10","Customer_192","West","Monitor","Electronics",5,"1294.00","6470.00","323.50","0.0500","6146.50","correct"
"ORD0727","2023-07-01","Customer_143","South","Laptop","Electronics",4,"3079.00","12316.00","615.80","0.0500","11700.20","correct"
"ORD0728","2024-02-06","Customer_9","South","Monitor","Electronics",3,"2838.00","8514.00","681.12","0.0800","7832.88","correct"
"ORD0729","2023-01-03","Customer_147","North","Printer","Electronics",10,"2738.00","27380.00","7666.40","0.2800","19713.60","correct"
"ORD0730","2023-04-10","Customer_66","West","Table","Furniture",10,"2672.00","26720.00","3473.60","0.1300","23246.40","correct"
"ORD0731","2023-04-28","Customer_162","West","Notebook","Office Supplies",10,"3621.00","36210.00","9052.50","0.2500","27157.50","correct"
"ORD0732","2023-10-12","Customer_20","North","Mobile","Electronics",2,"830.00","1660.00","365.20","0.2200","1294.80","correct"
"ORD0733","2023-11-13","Customer_42","West","Pen","Office Supplies",9,"889.00","8001.00","1600.20","0.2000","6400.80","correct"
"ORD0734","2024-10-24","Customer_117","West","Stapler","Office Supplies",8,"2195.00","17560.00","2809.60","0.1600","14750.40","correct"
"ORD0735","2023-07-22","Customer_46","East","Chair","Furniture",5,"3645.00","18225.00","1640.25","0.0900","16584.75","correct"
"ORD0736","2024-05-19","Customer_200","West","Printer","Electronics",6,"4853.00","29118.00","5823.60","0.2000","23294.40","correct"
"ORD0737","2024-10-23","Customer_36","South","Pen","Office Supplies",4,"925.00","3700.00","481.00","0.1300","3219.00","correct"
"ORD0738","2024-04-23","Customer_81","South","Cabinet","Furniture",10,"1609.00","16090.00","1126.30","0.0700","14963.70","correct"
"ORD0739","2023-11-13","Customer_17","West","Desk","Furniture",9,"2768.00","24912.00","747.36","0.0300","24164.64","correct"
"ORD0740","2024-04-23","Customer_199","South","Table","Furniture",3,"1277.00","3831.00","229.86","0.0600","3601.14","correct"
"ORD0741","2023-10-14","Customer_131","West","Desk","Furniture",6,"4333.00","25998.00","6759.48","0.2600","19238.52","correct"
"ORD0742","2024-01-25","Customer_75","North","Laptop","Electronics",4,"3736.00","14944.00","3586.56","0.2400","11357.44","correct"
"ORD0743","2023-05-18","Customer_157","South","Pen","Office Supplies",4,"1859.00","7436.00","371.80","0.0500","7064.20","correct"
"ORD0744","2024-08-23","Customer_126","South","File","Office Supplies",1,"566.00","566.00","11.32","0.0200","554.68","correct"
"ORD0745","2023-12-09","Customer_105","West","File","Office Supplies",7,"2176.00","15232.00","152.32","0.0100","15079.68","correct"
"ORD0746","2023-04-30","Customer_167","South","Desk","Furniture",3,"1593.00","4779.00","1051.38","0.2200","3727.62","correct"
"ORD0747","2024-01-10","Customer_137","South","Mobile","Electronics",9,"4179.00","37611.00","9778.86","0.2600","27832.14","correct"
"ORD0748","2023-09-17","Customer_119","West","Notebook","Office Supplies",3,"2115.00","6345.00","1459.35","0.2300","4885.65","correct"
"ORD0749","2024-08-27","Customer_10","West","Notebook","Office Supplies",4,"1064.00","4256.00","1276.80","0.3000","2979.20","correct"
"ORD0750","2024-03-14","Customer_165","East","Pen","Office Supplies",7,"2627.00","18389.00","3677.80","0.2000","14711.20","correct"
"ORD0751","2023-03-31","Customer_65","West","Desk","Furniture",6,"700.00","4200.00","1218.00","0.2900","2982.00","correct"
"ORD0752","2023-09-13","Customer_164","East","Pen","Office Supplies",7,"4303.00","30121.00","4819.36","0.1600","25301.64","correct"
"ORD0753","2023-01-24","Customer_174","West","File","Office Supplies",9,"4059.00","36531.00","1826.55","0.0500","34704.45","correct"
"ORD0754","2023-09-14","Customer_131","West","Mobile","Electronics",3,"3401.00","10203.00","3060.90","0.3000","7142.10","correct"
"ORD0755","2024-12-15","Customer_39","West","Pen","Office Supplies",5,"3481.00","17405.00","1044.30","0.0600","16360.70","correct"
"ORD0756","2024-03-20","Customer_195","East","Printer","Electronics",9,"2732.00","24588.00","1721.16","0.0700","22866.84","correct"
"ORD0757","2023-08-23","Customer_134","South","Chair","Furniture",4,"2450.00","9800.00","2450.00","0.2500","7350.00","correct"
"ORD0758","2023-01-16","Customer_5","North","Table","Furniture",2,"3015.00","6030.00","180.90","0.0300","5849.10","correct"
"ORD0759","2023-08-24","Customer_21","West","Stapler","Office Supplies",9,"2688.00","24192.00","1451.52","0.0600","22740.48","correct"
"ORD0760","2023-02-15","Customer_73","South","Mobile","Electronics",5,"1756.00","8780.00","175.60","0.0200","8604.40","correct"
"ORD0761","2024-10-19","Customer_43","South","Desk","Furniture",1,"4877.00","4877.00","1024.17","0.2100","3852.83","correct"
"ORD0762","2024-03-26","Customer_170","South","Mobile","Electronics",7,"4551.00","31857.00","7964.25","0.2500","23892.75","correct"
"ORD0763","2023-10-14","Customer_146","West","Chair","Furniture",6,"1220.00","7320.00","73.20","0.0100","7246.80","correct"
"ORD0764","2023-11-30","Customer_186","West","Chair","Furniture",5,"1920.00","9600.00","1056.00","0.1100","8544.00","correct"
"ORD0765","2024-07-28","Customer_166","West","Table","Furniture",2,"3007.00","6014.00","120.28","0.0200","5893.72","correct"
"ORD0766","2023-02-01","Customer_37","South","Desk","Furniture",8,"3163.00","25304.00","506.08","0.0200","24797.92","correct"
"ORD0767","2024-08-24","Customer_86","West","Printer","Electronics",6,"2151.00","12906.00","1419.66","0.1100","11486.34","correct"
"ORD0768","2024-09-13","Customer_64","North","Stapler","Office Supplies",9,"3068.00","27612.00","1932.84","0.0700","25679.16","correct"
"ORD0769","2024-04-18","Customer_178","North","Cabinet","Furniture",10,"318.00","3180.00","636.00","0.2000","2544.00","correct"
"ORD0770","2024-12-11","Customer_156","North","Pen","Office Supplies",1,"155.00","155.00","38.75","0.2500","116.25","correct"
"ORD0771","2024-12-18","Customer_16","West","File","Office Supplies",10,"1800.00","18000.00","3600.00","0.2000","14400.00","correct"
"ORD0772","2023-09-07","Customer_73","South","Notebook","Office Supplies",1,"3898.00","3898.00","857.56","0.2200","3040.44","correct"
"ORD0773","2023-08-17","Customer_115","South","Desk","Furniture",3,"682.00","2046.00","40.92","0.0200","2005.08","correct"
"ORD0774","2024-04-02","Customer_46","East","Chair","Furniture",10,"4091.00","40910.00","3272.80","0.0800","37637.20","correct"
"ORD0775","2024-10-10","Customer_91","North","Monitor","Electronics",1,"3985.00","3985.00","478.20","0.1200","3506.80","correct"
"ORD0776","2023-05-23","Customer_78","North","Printer","Electronics",8,"1245.00","9960.00","2191.20","0.2200","7768.80","correct"
"ORD0777","2023-07-09","Customer_111","East","Table","Furniture",9,"4961.00","44649.00","10715.76","0.2400","33933.24","correct"
"ORD0778","2024-01-08","Customer_40","North","Stapler","Office Supplies",8,"4892.00","39136.00","7044.48","0.1800","32091.52","correct"
"ORD0779","2023-06-20","Customer_162","West","Laptop","Electronics",1,"2661.00","2661.00","585.42","0.2200","2075.58","correct"
"ORD0780","2023-04-24","Customer_190","West","File","Office Supplies",7,"2052.00","14364.00","1723.68","0.1200","12640.32","correct"
"ORD0781","2024-10-04","Customer_96","North","File","Office Supplies",8,"3130.00","25040.00","6260.00","0.2500","18780.00","correct"
"ORD0782","2024-12-18","Customer_167","South","Notebook","Office Supplies",3,"1831.00","5493.00","549.30","0.1000","4943.70","correct"
"ORD0783","2024-03-31","Customer_141","West","Mobile","Electronics",7,"358.00","2506.00","150.36","0.0600","2355.64","correct"
"ORD0784","2023-10-04","Customer_158","West","Laptop","Electronics",5,"1699.00","8495.00","764.55","0.0900","7730.45","correct"
"ORD0786","2024-10-03","Customer_192","West","Laptop","Electronics",4,"539.00","2156.00","323.40","0.1500","1832.60","correct"
"ORD0787","2023-05-16","Customer_138","East","Table","Furniture",4,"4688.00","18752.00","375.04","0.0200","18376.96","correct"
"ORD0788","2023-06-17","Customer_75","North","Pen","Office Supplies",7,"1451.00","10157.00","1320.41","0.1300","8836.59","correct"
"ORD0789","2024-03-12","Customer_122","West","Pen","Office Supplies",4,"4736.00","18944.00","3978.24","0.2100","14965.76","correct"
"ORD0790","2024-05-20","Customer_98","West","Cabinet","Furniture",4,"3941.00","15764.00","3783.36","0.2400","11980.64","correct"
"ORD0791","2023-12-04","Customer_177","East","Cabinet","Furniture",10,"4980.00","49800.00","9960.00","0.2000","39840.00","correct"
"ORD0792","2023-05-04","Customer_123","North","Printer","Electronics",1,"2091.00","2091.00","564.57","0.2700","1526.43","correct"
"ORD0793","2023-01-04","Customer_172","South","Laptop","Electronics",9,"246.00","2214.00","287.82","0.1300","1926.18","correct"
"ORD0794","2023-01-18","Customer_5","North","Laptop","Electronics",5,"3652.00","18260.00","1826.00","0.1000","16434.00","correct"
"ORD0795","2023-08-13","Customer_188","West","Chair","Furniture",5,"4970.00","24850.00","745.50","0.0300","24104.50","correct"
"ORD0796","2024-08-11","Customer_20","North","Printer","Electronics",5,"977.00","4885.00","879.30","0.1800","4005.70","correct"
"ORD0797","2024-11-30","Customer_194","North","Monitor","Electronics",7,"234.00","1638.00","0.00","0.0000","1638.00","correct"
"ORD0798","2023-09-14","Customer_16","West","Printer","Electronics",6,"3272.00","19632.00","5693.28","0.2900","13938.72","correct"
"ORD0799","2023-12-12","Customer_195","East","Printer","Electronics",8,"3604.00","28832.00","1153.28","0.0400","27678.72","correct"
"ORD0800","2024-09-07","Customer_68","West","Chair","Furniture",6,"2980.00","17880.00","1966.80","0.1100","15913.20","correct"
"ORD0801","2024-06-07","Customer_92","East","Monitor","Electronics",3,"4898.00","14694.00","1616.34","0.1100","13077.66","correct"
"ORD0802","2023-07-06","Customer_9","South","Stapler","Office Supplies",2,"4111.00","8222.00","657.76","0.0800","7564.24","correct"
"ORD0803","2024-02-09","Customer_198","West","Mobile","Electronics",3,"3274.00","9822.00","1276.86","0.1300","8545.14","correct"
"ORD0804","2023-10-24","Customer_31","South","Printer","Electronics",10,"1871.00","18710.00","1496.80","0.0800","17213.20","correct"
"ORD0805","2024-10-26","Customer_107","West","File","Office Supplies",1,"1591.00","1591.00","190.92","0.1200","1400.08","correct"
"ORD0806","2024-03-26","Customer_11","South","Pen","Office Supplies",5,"2740.00","13700.00","3014.00","0.2200","10686.00","correct"
"ORD0807","2023-07-11","Customer_32","South","Chair","Furniture",9,"1852.00","16668.00","5000.40","0.3000","11667.60","correct"
"ORD0808","2024-07-20","Customer_48","North","Mobile","Electronics",3,"3080.00","9240.00","2032.80","0.2200","7207.20","correct"
"ORD0809","2024-10-27","Customer_21","West","Notebook","Office Supplies",5,"2050.00","10250.00","2870.00","0.2800","7380.00","correct"
"ORD0810","2024-07-24","Customer_4","West","Monitor","Electronics",5,"351.00","1755.00","491.40","0.2800","1263.60","correct"
"ORD0811","2024-05-01","Customer_147","North","Printer","Electronics",1,"3428.00","3428.00","891.28","0.2600","2536.72","correct"
"ORD0812","2024-09-02","Customer_77","North","Table","Furniture",9,"712.00","6408.00","320.40","0.0500","6087.60","correct"
"ORD0813","2023-12-20","Customer_102","West","Printer","Electronics",9,"4642.00","41778.00","7102.26","0.1700","34675.74","correct"
"ORD0814","2023-05-04","Customer_15","South","Pen","Office Supplies",1,"2991.00","2991.00","29.91","0.0100","2961.09","correct"
"ORD0815","2024-11-04","Customer_41","South","Table","Furniture",7,"1954.00","13678.00","3282.72","0.2400","10395.28","correct"
"ORD0816","2024-05-30","Customer_177","East","Pen","Office Supplies",10,"4848.00","48480.00","8726.40","0.1800","39753.60","correct"
"ORD0817","2024-08-10","Customer_120","West","Desk","Furniture",4,"2661.00","10644.00","532.20","0.0500","10111.80","correct"
"ORD0818","2024-05-11","Customer_126","South","Table","Furniture",10,"2328.00","23280.00","2095.20","0.0900","21184.80","correct"
"ORD0819","2023-07-25","Customer_147","North","Chair","Furniture",3,"1174.00","3522.00","669.18","0.1900","2852.82","correct"
"ORD0820","2023-06-23","Customer_144","West","Monitor","Electronics",2,"3178.00","6356.00","254.24","0.0400","6101.76","correct"
"ORD0821","2024-02-13","Customer_198","West","Pen","Office Supplies",3,"384.00","1152.00","288.00","0.2500","864.00","correct"
"ORD0822","2024-09-05","Customer_150","North","Cabinet","Furniture",1,"477.00","477.00","19.08","0.0400","457.92","correct"
"ORD0823","2024-08-18","Customer_71","East","Mobile","Electronics",1,"2022.00","2022.00","202.20","0.1000","1819.80","correct"
"ORD0824","2024-07-03","Customer_141","West","Pen","Office Supplies",9,"4511.00","40599.00","9743.76","0.2400","30855.24","correct"
"ORD0825","2023-06-17","Customer_62","East","Printer","Electronics",6,"3481.00","20886.00","2715.18","0.1300","18170.82","correct"
"ORD0826","2024-01-11","Customer_200","West","Pen","Office Supplies",10,"3105.00","31050.00","2173.50","0.0700","28876.50","correct"
"ORD0827","2024-09-14","Customer_169","North","Table","Furniture",8,"1653.00","13224.00","3702.72","0.2800","9521.28","correct"
"ORD0828","2023-03-25","Customer_51","West","Pen","Office Supplies",1,"3338.00","3338.00","133.52","0.0400","3204.48","correct"
"ORD0829","2023-02-21","Customer_114","North","Monitor","Electronics",9,"279.00","2511.00","251.10","0.1000","2259.90","correct"
"ORD0830","2024-03-06","Customer_103","East","Mobile","Electronics",7,"2275.00","15925.00","3344.25","0.2100","12580.75","correct"
"ORD0831","2023-04-20","Customer_177","East","Laptop","Electronics",3,"2683.00","8049.00","1529.31","0.1900","6519.69","correct"
"ORD0832","2023-02-15","Customer_71","East","Cabinet","Furniture",7,"2007.00","14049.00","561.96","0.0400","13487.04","correct"
"ORD0833","2024-02-04","Customer_131","West","Pen","Office Supplies",9,"4874.00","43866.00","8773.20","0.2000","35092.80","correct"
"ORD0834","2023-10-13","Customer_13","North","Cabinet","Furniture",2,"2582.00","5164.00","1497.56","0.2900","3666.44","correct"
"ORD0835","2024-09-27","Customer_105","West","Table","Furniture",4,"1587.00","6348.00","1142.64","0.1800","5205.36","correct"
"ORD0836","2023-10-15","Customer_174","West","Cabinet","Furniture",7,"3176.00","22232.00","3334.80","0.1500","18897.20","correct"
"ORD0837","2023-06-09","Customer_195","East","Printer","Electronics",6,"2979.00","17874.00","2859.84","0.1600","15014.16","correct"
"ORD0838","2023-10-07","Customer_167","South","Chair","Furniture",1,"1859.00","1859.00","353.21","0.1900","1505.79","correct"
"ORD0839","2024-06-07","Customer_189","West","Cabinet","Furniture",9,"1375.00","12375.00","1608.75","0.1300","10766.25","correct"
"ORD0840","2024-08-29","Customer_19","West","Stapler","Office Supplies",5,"4953.00","24765.00","1485.90","0.0600","23279.10","correct"
"ORD0841","2023-02-26","Customer_21","West","Desk","Furniture",9,"562.00","5058.00","354.06","0.0700","4703.94","correct"
"ORD0842","2023-12-20","Customer_12","West","Monitor","Electronics",3,"2592.00","7776.00","1321.92","0.1700","6454.08","correct"
"ORD0843","2024-09-27","Customer_52","East","Chair","Furniture",7,"195.00","1365.00","382.20","0.2800","982.80","correct"
"ORD0844","2024-02-17","Customer_72","East","Printer","Electronics",6,"2948.00","17688.00","1591.92","0.0900","16096.08","correct"
"ORD0845","2024-03-23","Customer_8","West","Printer","Electronics",8,"4524.00","36192.00","7238.40","0.2000","28953.60","correct"
"ORD0846","2024-11-15","Customer_110","South","Stapler","Office Supplies",10,"889.00","8890.00","1422.40","0.1600","7467.60","correct"
"ORD0847","2023-05-04","Customer_93","South","Monitor","Electronics",1,"3608.00","3608.00","505.12","0.1400","3102.88","correct"
"ORD0848","2023-04-23","Customer_63","East","Notebook","Office Supplies",8,"2829.00","22632.00","1810.56","0.0800","20821.44","correct"
"ORD0849","2023-06-06","Customer_149","North","Pen","Office Supplies",10,"1845.00","18450.00","3321.00","0.1800","15129.00","correct"
"ORD0850","2023-07-18","Customer_8","West","Laptop","Electronics",2,"4920.00","9840.00","2558.40","0.2600","7281.60","correct"
"ORD0851","2023-04-09","Customer_4","West","Chair","Furniture",9,"1602.00","14418.00","2451.06","0.1700","11966.94","correct"
"ORD0852","2023-04-23","Customer_144","West","Printer","Electronics",7,"3385.00","23695.00","6871.55","0.2900","16823.45","correct"
"ORD0853","2024-04-27","Customer_133","East","File","Office Supplies",7,"2672.00","18704.00","3366.72","0.1800","15337.28","correct"
"ORD0854","2023-08-24","Customer_186","West","Notebook","Office Supplies",1,"1895.00","1895.00","151.60","0.0800","1743.40","correct"
